Woman,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100
W11,0.06498063998413925,0.06023633992117134,0.0160811460762112,0.1335377872497779,0.05441763397444325,0.04595121386286192,0.004721754109622396,0.0029515585212350113,0.1864205122414948,0.09752091084424194,0.042741009666396906,0.002795543113165722,0.019414488704894463,0.04777357820907648,0.037421152120061384,0.11763762987630659,0.05952309126526241,0.10944917234914944,0.04141437671566696,0.05209198223388103,0.024298824048960735,0.10064171164619816,0.025221890030327168,0.007976704418917362,0.00026593817600621206,0.2597947409406723,0.043054877755234734,0.24956412415390608,0.047638610199253695,0.004567008251275569,0.19219455137548438,0.13861650035754045,0.24743925024160898,0.0353030028015915,0.04882380607894147,0.270737735216239,0.011464754745753225,0.0036250373696490538,0.14924106376687343,0.025468680163231585,0.08785989617455707,0.3013337753788518,0.09180611715586445,0.10022344485962725,0.02559864172150619,0.04420427437933733,0.08160269676603892,0.023130129737185864,0.002911554080222647,0.1365350451365999,0.025249730790145357,0.027972549645158447,0.08258585461212307,0.03840737672058348,0.0031477831214537905,0.008923397894085333,0.05092090956464754,0.0935162062064969,0.22906734895748856,0.010417623613453173,0.0009404899587853508,0.03088301880421168,0.01985594794908139,0.07842278853540012,0.02325371330434505,0.005994122424027035,0.015257657892947895,0.299446313887816,0.11114763672088544,0.09781873286931955,0.22569671478410872,0.06601746568408333,0.08277388747316194,0.10386683603869833,0.0713950636928403,0.1391429098387652,0.33485915599498906,0.13246128450048258,0.08689791883911198,0.007645718571658562,0.0857028108669833,0.03627523564106602,0.08976389170263661,0.11264069631892197,0.02876821818919134,0.19620979520061468,0.08960917306703259,0.028975338239679883,0.01851825538697047,0.002635410799777037,0.007110629997618504,0.004589645666820053,0.04823924287520109,0.2533050822224997,0.06816556143726933,0.007531988516805136,0.0005721931540039894,0.02371001050074256,0.0666130723756603,0.033922921936988044
W12,0.10847577669593558,0.08044468333785994,0.016107087999166436,0.24521421631247659,0.10901083977209873,0.046025341841308264,0.008670513848230605,0.002956319942056194,0.31120207283871343,0.08879839134050037,0.047090954877718784,0.0028000528516953084,0.0285205183097628,0.07975107667512212,0.08245934289865434,0.12961014172723767,0.0596191132428219,0.1827095575266605,0.04148118591974392,0.08696002738400811,0.040563371061784856,0.1932943940553947,0.042104296163396046,0.01171803944411603,0.0002930039029100711,0.26021383887820226,0.07187388899505484,0.27496338999377035,0.09543092053276732,0.009148751394657586,0.19250459745183804,0.2545402107013642,0.24783841644129703,0.06482658087839348,0.04890256809065871,0.21693958901468596,0.009186599646744382,0.0029047081911445873,0.24664499930873005,0.03401302126665731,0.14080260922444288,0.3018198836168867,0.09195421774563521,0.16730854031206796,0.04273322860130565,0.08117190439374244,0.13622389552241396,0.02316744300085147,0.006415752125930579,0.2279255032117622,0.04215077228375774,0.056035349291693314,0.07519916470786299,0.08463253714581766,0.005254768482634227,0.014896321697724884,0.08500509099997909,0.12488942065677494,0.25238056559521393,0.02295574425327032,0.0020724157224076226,0.05155473156804461,0.03314663223286817,0.13824676675184336,0.023291225931623333,0.009606067319234494,0.016810498511488466,0.29992937729432273,0.1113269388312453,0.16329422157125031,0.37676801028587986,0.06612396431299697,0.08290741737217272,0.17339065473958548,0.0715102374020353,0.12264328877421497,0.5589989116630435,0.10613997563708835,0.1595698528946044,0.015316105116754264,0.1573752870654869,0.05505114309225848,0.07192695823792478,0.22564481403227463,0.028814626753374928,0.2161789504851794,0.1631885992208164,0.02902208092758616,0.016861935297363198,0.0026396622146699317,0.010791061796214932,0.007661749385493305,0.0483170618761701,0.4651418037126493,0.1201649246159204,0.006035311228388501,0.0009551936825465234,0.02374825922149686,0.11120088638425307,0.06229235102007936
W13,0.0767608493021806,0.21562565041901866,0.03453902664110135,0.14340598516907685,0.07713947665482587,0.04229736378272926,0.0050706830909965014,0.006339346581056883,0.22021631135823674,0.05712410594059971,0.02753969520342286,0.0019814048954873986,0.02084918386487594,0.056434353961856205,0.0482238080752522,0.07579850117096365,0.05479006174316098,0.12929099231697483,0.0889496466189704,0.1864716144024665,0.028703908910373038,0.14707650903832017,0.09028580504232774,0.008566168267096814,0.00017135431210749656,0.18413544369874052,0.1541218479049864,0.16080387352925035,0.08770117071183604,0.01961800718846538,0.1769120372064314,0.14886000587444842,0.17537820806821927,0.03791183005540876,0.03460498531592749,0.1918915402964942,0.02462395825027908,0.0077858419848889065,0.17629667556832768,0.09116922994819271,0.12454540770801696,0.21357718108494167,0.0650696779139732,0.15375681983931594,0.09163444821293293,0.04747088930113747,0.0963962852726346,0.016394006616703493,0.0037520551135063244,0.1612872084170779,0.03873662807668579,0.03965236418294193,0.04837570801192361,0.049494733826070364,0.004829140756202201,0.010541102721956413,0.06015225867852235,0.14346697511632645,0.14759700392162364,0.013424960303829283,0.0012119885332138786,0.03648173906882312,0.07107755379576187,0.10106170678346876,0.04994424026229202,0.025748308374582012,0.009831102521198502,0.2122393997354896,0.07877842072384524,0.11555209389357878,0.2666128175371755,0.14179207099011504,0.17778145233393988,0.12269664550252021,0.05060287857783517,0.08965518963136787,0.3955650978054494,0.09388495435314234,0.09331951589819429,0.010838154586890202,0.09203609163562239,0.035414462837447695,0.19279455781529486,0.15967332148541305,0.06178827365565474,0.12642560383872356,0.10497941110715009,0.062233125341462914,0.010847302116055262,0.0018679074687513242,0.006941902301977744,0.007041160108874076,0.03419066282232754,0.27202386390083005,0.08784344590850873,0.006933076006510622,0.0020482572672722364,0.016805010324104402,0.10219379490051393,0.03642976374236386
W14,0.4423457251254159,0.32803970496856005,0.1313639180592679,0.9999417716072204,0.7408793685599286,0.3753669958594815,0.03535687738061831,0.02411073749925172,1.0,0.36210470211784923,0.19202888623348516,0.022836276389050423,0.11630181167587277,0.32521129523944065,0.5604252386858342,1.0,0.24311658032791453,0.7450584284638984,0.16915320473956857,0.35460816729553196,0.1654105122118829,1.0,0.1716941420894249,0.04778416723841669,0.002389639933358294,1.0,0.2930894667315383,1.0,0.6485850424895608,0.06217841428023323,0.7850009314844589,1.0,1.0,0.26435174561076746,0.39883267216777557,0.884642661560279,0.03746138728802751,0.02368980965568381,1.0,0.1386993024081242,0.9569483955163115,1.0,0.749947248426707,0.6822557057274297,0.17425882135493365,0.3310051884625619,0.5554978233820647,0.18894576624676723,0.04360390575683897,0.9294413468491892,0.17188366378531503,0.38083766978640077,0.30664937421712496,0.5751950981324956,0.021428050073635574,0.06074466045587182,0.3466362699862244,0.5092777671070977,1.0,0.15601601953294164,0.014084930040177667,0.21023140662119208,0.13516631562466544,0.9395779123497114,0.09497764881336719,0.06528650824723024,0.06855034718606175,1.0,0.45397227826574443,0.6658859982371667,1.0,0.2696422540876419,0.3380823145297042,0.7070575315237762,0.5832131150562971,0.500118424195884,1.0,0.4328207265995173,0.6506986576798067,0.10409410946123863,0.6417495923438881,0.224489176771578,0.29330587405706465,1.0,0.23500227154248,0.8815409073056306,1.0,0.1183470985282433,0.13752019526050444,0.021528185038164047,0.044004110415359836,0.031243307869140435,0.1970287415544715,1.0,0.8166867960894392,0.024610970329001617,0.0038951170022559476,0.09684135265742676,0.45345825787550653,0.2540175882674862
W15,0.22757179333374863,0.6392622854059286,0.17066226477369686,0.42515367555726985,0.19057858703094174,0.20899731692286444,0.01503298172096187,0.03132361707672204,0.6528721523110278,0.2822583680280711,0.13607756823698355,0.009790404646064078,0.061811277556306145,0.16731012297914113,0.11914036240298928,0.3745312226284521,0.27072552221409024,0.38330715789302805,0.4395129110195863,0.5528297313172519,0.08509806868742649,0.36336302102994705,0.2676690364013474,0.02539599668664027,0.000846686135277603,0.9098395323434205,0.45692284072543,0.7945549110590079,0.21667200660448735,0.04846768804344347,0.8741476489510985,0.44132313282727353,0.8665687800610394,0.11239666096331985,0.17098817600866797,0.9481635136452283,0.12167049541821089,0.03847095750897821,0.5226642355131247,0.27028811359930743,0.3076983258312206,1.0,0.3215185742286906,0.4558406472338655,0.2716673395427539,0.1407362673500386,0.28578468984685784,0.08100512869092176,0.009269720161492963,0.4781658826725071,0.11484192787407574,0.09796399802186934,0.23903128409303373,0.12228027525067404,0.01431688461162988,0.0312510566513851,0.17833254197928738,0.42533449158258874,0.7292978816346082,0.03316732335505425,0.0029943042417977634,0.10815689064542583,0.21072260833646114,0.2496801652921753,0.24678162601783785,0.0636130350018108,0.048576881998566857,1.0,0.38925543084145975,0.34257564200874996,0.7904232113671379,0.7006148787450084,0.8784435532981117,0.36375699209793044,0.25003605202599777,0.4429990998355653,1.0,0.46389897157714194,0.27666303563665817,0.026776435059768268,0.27285808606019174,0.10499275204919364,0.9526254522079516,0.39448434595159526,0.3053046870169339,0.6246869693433477,0.2593591336594761,0.30750276274666727,0.05359806936792923,0.009229597646664875,0.020580558583838844,0.020874826785964265,0.1689409493789427,0.8064652632201775,0.2170235076403676,0.03425731898626404,0.006072439059227351,0.08303595672392589,0.302972483818396,0.10800280013758272
W16,0.12778393926435333,0.2871619609992807,0.05749718668669027,0.23872823015351263,0.12841424097510928,0.07041250603386681,0.00844117627695755,0.010553122924689245,0.36659453369051576,0.09509461334004174,0.04584538565199302,0.0032984486899868305,0.02776614244287637,0.09394638184233835,0.08027826969351685,0.1261819164067571,0.09120912529923453,0.21523097333930816,0.14807465452080806,0.31041966921871705,0.04778345453700499,0.24483855857535336,0.15029896011890934,0.011408093949162017,0.00028525386587153556,0.3065306411786429,0.25656694826904697,0.26769052968191626,0.14599631418272463,0.03265813577947596,0.2945058219526167,0.2478075493233427,0.2919524535203888,0.06311189927211001,0.057606988224512753,0.25555378455036293,0.03279324201445226,0.010368885371784263,0.2934814282036692,0.12141567946040709,0.1658647913241706,0.3555423602541443,0.1083216228858736,0.2559592853185005,0.15254404910070887,0.07902488430529998,0.16047108877204272,0.027291135583471644,0.006246053647131523,0.2684951382357815,0.0644849421867515,0.06600936991322645,0.08053113782171416,0.08239398233125388,0.008039080269426164,0.01754779477099302,0.10013558525558958,0.19106380819248547,0.24570502744796352,0.022348558251844956,0.002017599733786366,0.06073122394824844,0.11832294587494128,0.1345901002291677,0.08314227659411387,0.034290608333891484,0.01636585601762971,0.3533153529677292,0.1311425944427577,0.19235980167231503,0.44383089026479433,0.23604154399387323,0.29595313905318327,0.20425335101638245,0.0842387131144971,0.11939933870703892,0.6584980089796062,0.12503237693653518,0.1553491846445081,0.018042297604301087,0.15321266570927233,0.058954527072586166,0.2567563886051755,0.26580849743477186,0.10285906265811906,0.2104609554121715,0.1747594355048722,0.10359960814866173,0.018057525514386417,0.0031095092968385202,0.011556198637705784,0.01172143330724446,0.056917264741261415,0.4528386699620704,0.1169865279896064,0.009233204388799602,0.0034097379669228134,0.027975334276703796,0.1701222146377435,0.06064470051840245
W17,0.10933292268496221,0.3071224821047876,0.08199172633129682,0.20425771251342983,0.09156017806963107,0.10040913751987125,0.007222335440367733,0.01504888876557767,0.31366110670447855,0.13560613939328742,0.06537610847664502,0.004703630175523506,0.029696156677076885,0.08038124792233291,0.057238921574788465,0.17993703264748281,0.13006538356741779,0.18415327859657085,0.21115635824460002,0.26559745997789264,0.040883891751896786,0.1379114564123375,0.12859694794911514,0.011346991674418955,0.00040677567465918237,0.4371166293862189,0.21952065713505203,0.3817301317846964,0.10409630912097284,0.023285460434023048,0.4199690828021373,0.2120260479282079,0.41632794663909334,0.053999027133949155,0.08214830473380118,0.4555287217781151,0.0584544801169238,0.01755856933437332,0.21343922492443335,0.1298552381818179,0.14782832606613794,0.5070079699723689,0.15446802480644528,0.21900073603406625,0.13051786337464563,0.06761429969743994,0.1373002995751263,0.03891750969005767,0.00445347634204123,0.22972650834696823,0.05517381322752135,0.047065104443444444,0.11483843634656306,0.05874743826565081,0.006878298999196408,0.015014028367207836,0.0856767780347879,0.2043445824379789,0.332859597193659,0.015934665482585156,0.0014385615605867783,0.05196210298980233,0.10123802386808028,0.11995450669856672,0.11856195375631477,0.030561779804621145,0.023337920776661653,0.5038322289928919,0.18701102320917387,0.1645845279540602,0.3797451282991975,0.3365982719019267,0.42203297556737634,0.17476074038240447,0.12012548630980771,0.21283123722102762,0.563415968535983,0.22287221825726816,0.132917958952358,0.012864274000227799,0.13108993689492368,0.05044194745805323,0.45767238280374944,0.18952316481990614,0.14667834379643585,0.3001200241954194,0.12460459924593408,0.14773437117265018,0.025750263195724498,0.004434200175397888,0.009887572565551759,0.010028948621522095,0.08116475019240824,0.38745225399022853,0.09800927079769203,0.01645833498629748,0.0029173980678614733,0.03989318580995916,0.1455578772032082,0.05188807287678304
W18,0.07374861542491347,0.2071641118234383,0.11061217691317131,0.1377784762155394,0.1235206412646747,0.13545846367681033,0.00487170036052336,0.02030193070650505,0.2115746269653409,0.05488245321414944,0.02645898799896251,0.00634550333782328,0.020031024366615066,0.054219768344435745,0.07721903175897553,0.24274677188785138,0.052640001111723705,0.12421738108646944,0.08545910239815507,0.1791541326502701,0.02757751586475363,0.20960236048113468,0.08674282756022333,0.008230016407299886,0.0005487668683492695,0.176909637489491,0.14807382921177442,0.15449364012453962,0.14043269822094376,0.03141360213133678,0.16996969046829521,0.14301847133253628,0.16849605154598174,0.03642410161206475,0.1108234113722265,0.18436137089768256,0.02365766981146949,0.02493437177600402,0.16090955289195177,0.08759158528283459,0.19943003626408703,0.2051960281127715,0.20838742214404132,0.14772312550436165,0.08803854754558796,0.04560804616903546,0.09261352154893139,0.0525022543062807,0.006008029530126571,0.15495800808148485,0.0372165330745533,0.06349389007983364,0.046477358165159216,0.07925411898731269,0.004639636581663182,0.010127450879754508,0.05779177578870584,0.137837072807492,0.14180503184943327,0.021496901166467196,0.0019407132031488206,0.035050129969604785,0.06828834266270072,0.16182643920511527,0.04798433838705089,0.041229830688901806,0.009445312364700075,0.2039107437111493,0.07568701371285964,0.11101762176384555,0.256150450739518,0.13622789493360862,0.1708049881814669,0.11788180830921641,0.16205710183235053,0.08613695863294217,0.38004241144767603,0.09020073977449801,0.0896574901421723,0.01735474315814666,0.08842442975751172,0.03402473557838326,0.18522895238383608,0.2556790882960302,0.19787863531236993,0.1214644356090993,0.168099716796975,0.059790985498744405,0.0347387815284844,0.005982024726344955,0.00666948956193134,0.006764852313845419,0.032848959678395455,0.26134915790531016,0.14066051832410187,0.00666100962618351,0.0019678799657451575,0.016145551474101124,0.09818352646492129,0.035000194248498595
W19,0.15164802095671265,0.14057605066603066,0.0225175434815829,0.34280695420576446,0.1523960336380562,0.06434295486682692,0.012121289248267794,0.00413290489529616,0.4350572994365652,0.12413923846494222,0.06583267093984752,0.003914445109013016,0.04983923934532737,0.11149118554688775,0.11527731389306958,0.18119364606117705,0.08334690757560473,0.2554260836173654,0.0579902715912272,0.12156922454762635,0.056707175852679946,0.2905629852671486,0.058861373307812014,0.02047712338780925,0.0004096164449087545,0.3637762723934182,0.10047895812827036,0.3843959932638711,0.13341144610964298,0.012789860423066887,0.2691194487638426,0.35584459851314276,0.34647555901553184,0.09062689381017343,0.0683652875926091,0.3790991447963558,0.016053464863121595,0.005075940247454502,0.34829007487838,0.059437317700722476,0.2460507507390377,0.42194109533028257,0.12855105134518655,0.23389561983594573,0.05974061439213095,0.11347748809490432,0.19043960589371003,0.032387847210852985,0.008969155533897627,0.3186375109764175,0.05892634644641745,0.07833684240420667,0.10512765939911979,0.11831541711551163,0.007346112332625926,0.020824904635867496,0.11883624357469195,0.21824265815259117,0.35282543685058515,0.03209189453747704,0.002897215880589011,0.07207298487627661,0.04633865119568929,0.24158444885288877,0.032560894475887954,0.016786479231927994,0.023500904148478954,0.4192981869210939,0.15563391631894086,0.22828364349360664,0.5267178061311161,0.0924406225178381,0.11590371740194466,0.24239835329643683,0.09997057693867303,0.21431757154370726,0.7814747333708928,0.18547824385341818,0.2230770143610062,0.02141175754132942,0.22000903388663945,0.07696093225261601,0.12569143548047648,0.3154491309433696,0.04028255205772017,0.302215950990328,0.22813598453323805,0.04057257086114877,0.02357281224648818,0.003690220646872832,0.01508579348553213,0.010711046896978825,0.06754675592231793,0.6502634610764847,0.20998666201644803,0.010546628836413243,0.0013353509511581318,0.033199822317952925,0.15545769629355488,0.08708406651390069
W20,0.2417145915898761,0.8215781673390529,0.13160080980313602,0.2483665266668225,0.24290686286802632,0.14651061205700366,0.008781976189167835,0.02415421697776093,0.6934458939066619,0.09893391663316504,0.0476963247738422,0.006239306618423674,0.03610894882979959,0.17770786727266014,0.08351938519286112,0.13127632323147137,0.18978311560658612,0.40712836932172386,0.33891648564378934,0.7104952816319494,0.09038661873047732,0.3890323316611345,0.3440075246115713,0.014539131457430531,0.00029677056558932697,0.579829743619021,0.5872360041703021,0.2784981358758724,0.3037813955760854,0.07474865054979624,0.6127921112177926,0.25781240981713166,0.5522538158755063,0.06565994814890846,0.10896869913052738,0.6042531539707926,0.09382235579386922,0.029665662580987066,0.499631405709272,0.34737355557185723,0.3921848524633602,0.6725397330563035,0.20489990359465712,0.5325865200089558,0.3491461330394043,0.08221539623752813,0.3035452178718162,0.05162359001889835,0.006498228754576429,0.5078822350926974,0.13417685124993725,0.12486254518005395,0.08378246249488241,0.08572051657527846,0.01672729230916038,0.033193201514932234,0.1894152914130742,0.49694431175974363,0.255625001754444,0.02325084798497684,0.0020990573161883434,0.11487846655780166,0.27082012864882393,0.1750299686811361,0.19029784862838373,0.09810636148974611,0.017026603064137866,0.6683271523532631,0.24806778409131988,0.36386553088916856,0.8395452745699858,0.5402570130264641,0.6773839731569827,0.3863632284778143,0.15934495566304333,0.15527488633159048,1.0,0.29563721095070394,0.16162117645604152,0.03412859723900536,0.1593983987528718,0.061334728242603435,0.7345869991581583,0.5028002170573846,0.23542605684624618,0.21895800283481018,0.1818150872675962,0.23712103345062396,0.018786571195713662,0.005881911091935762,0.012022762935381397,0.024389337416903537,0.10766402632873538,0.47112135639165886,0.15061573482981302,0.024014953139144667,0.0078042823226934285,0.0529178121930857,0.3539812910377103,0.06309313992241167
W21,0.04260547590980257,0.09574499019204606,0.019170601691918348,0.07959630856076315,0.042815629897135554,0.023476802694026907,0.0028144408020972416,0.003518602002172423,0.1222292462083585,0.0317062635659516,0.015285680541830665,0.0010997624350132754,0.009257733951297299,0.031323422422566014,0.02676622668856705,0.04207133252168033,0.030410771596667652,0.07176189826704868,0.0493707672682347,0.10349953065280361,0.015931867751798372,0.08163360254212298,0.05011239097401114,0.003803664801116166,9.510879677472953e-05,0.10220285838375463,0.08554405973597812,0.0892528629130057,0.04867781101945762,0.010888812985589923,0.09819356622385086,0.08262351774209342,0.09734222701913998,0.021042648391806692,0.019207211510033885,0.08520625263238135,0.01093385984729011,0.0034571738706939007,0.09785201482510546,0.04048218294179431,0.05530232055553576,0.11854425174187753,0.036116387716200536,0.0853414539206477,0.050860944235712836,0.026348325336716424,0.05350396259699823,0.009099358075409705,0.00208254722562331,0.08952113395360656,0.021500445726586485,0.02200871749493603,0.026850537494809923,0.027471643537805755,0.0026803747225810563,0.005850752071737565,0.03338701475226112,0.06370412842211477,0.0819224989315371,0.007451413422527175,0.0006727042330071503,0.02024888819202124,0.03945100964232037,0.04487477304286982,0.027721138375523743,0.011433108853215959,0.00545667231982832,0.11780172724436598,0.04372531227669378,0.06413623608213855,0.1479812440598156,0.07870051881511356,0.09867612791522638,0.06810176048980618,0.028086710136926207,0.03980989847562317,0.21955514299957085,0.04168805527660662,0.051796227147815156,0.006015628257846138,0.05108387310277581,0.019656505327861357,0.08560722256945887,0.08862535933134431,0.03429507136354083,0.07017148803980161,0.058267955756241,0.03454198262045674,0.006020705518416067,0.001036766624980061,0.003853045582270723,0.003908137808829261,0.018977245229300457,0.1509846006874365,0.03900542375455655,0.0030785172958509954,0.0011368682922502037,0.009327482291252789,0.056721822470005706,0.02022003971601433
W22,0.09237039061807337,0.08562633807976867,0.013715670498245269,0.2088072898466454,0.09282601294091726,0.03919196463675832,0.007383203655369484,0.002517395460602979,0.2649979369112288,0.07561450440101704,0.04009936622833079,0.0023843293271578556,0.030357600299641498,0.06451492132732078,0.07021661375155425,0.11036693890625418,0.05076747036326083,0.15558269055496265,0.03532247902172648,0.07404908212950506,0.034540932030065925,0.1291990088867502,0.03585307615923862,0.010851361531104442,0.00024950164717684283,0.22157992017685682,0.061202780970380594,0.22945681499359968,0.07719918761028888,0.007790437328335152,0.16392346203009492,0.2167486549222621,0.21104187528444868,0.05520178587848445,0.04164200943610598,0.23091324151083095,0.009778332818489832,0.002751709231703299,0.16759622149330164,0.036203889893646764,0.14987207755334098,0.25700872024305,0.0775187677668625,0.14246826059319145,0.036388631070497106,0.06912032109325131,0.11599874943686354,0.019727775405647605,0.005463206146401778,0.19408542998964537,0.03589265197536074,0.04771578743337846,0.0640343533809277,0.07206715409902836,0.004474593610968363,0.012684666530190281,0.07238439492535241,0.1329338784370675,0.1912695903479914,0.019547507546748197,0.0017647243986868948,0.04390040650733251,0.027943102005620325,0.14715160650967612,0.01983318029893818,0.010224819512797799,0.014314645732782395,0.2553988971765541,0.0947982410393913,0.13487844887486758,0.3208293071738383,0.05630654694391255,0.07059816265957354,0.14764736419185376,0.060893120687511564,0.13054306726139203,0.47600440760271495,0.11297673209190752,0.13587853520568874,0.013042124753323591,0.13400979631257273,0.04687770621506781,0.07502876451036718,0.19214335447007386,0.023064331090367568,0.18408288659406621,0.13896000668145322,0.024713175913410313,0.014358445704979923,0.0022477518695467984,0.009188914093642891,0.0065242103362816205,0.041143433261876576,0.3960822536644944,0.11255645730128952,0.006424061581399789,0.0008133761864647171,0.02022235790887976,0.09469090358469234,0.053043812835483144
W23,0.0771246302744833,0.2621435138889891,0.04199028173322145,0.0792470839916748,0.07750505199792744,0.04674759894246255,0.0028020925928133053,0.007706961510789831,0.22125994889730885,0.031567154021408236,0.01521861543168968,0.001990795065163195,0.011521395170150628,0.05670180467849299,0.021319033034400747,0.0418867467885412,0.06055469190843223,0.10392297710009286,0.10813914243768502,0.22669995033069432,0.02883994096300441,0.14777352628014642,0.10976355615437691,0.004733720530207145,9.469151198890545e-05,0.18500808869098667,0.18737122739509615,0.08886127072544964,0.09692847942678123,0.0238502855754408,0.19552549435237232,0.08226101145377708,0.17620935123080472,0.02095032489150898,0.03476898343891843,0.19280094257304944,0.029936192327026486,0.009465515686732867,0.17713217148369342,0.11083756617419811,0.1251356467416355,0.21458935480765398,0.05230244216229463,0.16993404566389778,0.11140314800737684,0.02623272346109816,0.07748249717476083,0.016471700229022494,0.0016587281283740726,0.1620515722566046,0.042812227329676766,0.03984028257790113,0.02673273219006696,0.02735111316334354,0.005337229442176694,0.010591058560540744,0.04834986327462976,0.15856157486970288,0.0815630683259561,0.007418720742569602,0.0006697527789743731,0.03665463140430921,0.06912913996807585,0.0558473592044925,0.060718929382616534,0.03130310341507899,0.0054327314603336415,0.21324523351532143,0.07915176326431887,0.11609971228824685,0.26787633495358937,0.1723814938469272,0.21613502163839143,0.12327812297971008,0.05084269307360621,0.049544043330059,0.3179517912589688,0.09432988898179306,0.051568973956892486,0.010889518198020462,0.05085974532732675,0.019570263456510438,0.2343869699461207,0.16043003687703275,0.07511812783753645,0.06986361436932503,0.05801230820036096,0.06052715945659514,0.005994289993270557,0.00187675975740278,0.0038361405497701383,0.00778198212423139,0.03435269740998844,0.15032216378467744,0.04854286191627399,0.007662526162500604,0.001992109403859841,0.013507721394829413,0.11294591698332176,0.02013132536751682
